CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutoryReasonForStop,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatuteReason,StatutatoryCitation,Road Type,ReasonForStop,ResonForStop,ReasonforStop,Year
12/23/13 13:51,62893.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300016578.0,Incident ID,2013-11-11,,B,N,M,37.0,True,False,ANSONIA,00 MAIN ST,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-11 06:21:00-05:00,06:21,r1,,,,Speed Related,,,2013
12/23/13 13:51,62894.0,CT0000200,Ansonia,Racial Profile,100000172.0,1300016580.0,Incident ID,2013-11-11,,W,N,M,48.0,True,False,ANSONIA,Ford @ Prindle,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-11 08:51:00-05:00,08:51,r1,,,,Stop Sign,,,2013
12/23/13 13:51,62902.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300016612.0,Incident ID,2013-11-11,,W,M,M,37.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-11 20:28:00-05:00,20:28,r1,,,,Speed Related,,,2013
12/23/13 13:51,62890.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300016573.0,Incident ID,2013-11-11,,W,N,M,46.0,True,True,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-11 00:49:00-05:00,00:49,r1,,,,Speed Related,,,2013
12/23/13 13:51,62917.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016647.0,Incident ID,2013-11-12,,W,N,F,26.0,True,False,ANSONIA,00 division,  ,  ,V,G,1.0,0,14-12(d),Registration,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 18:28:00-05:00,18:28,r1,,,,Registration,,,2013
12/23/13 13:51,62910.0,CT0000200,Ansonia,Racial Profile,100000172.0,1300016626.0,Incident ID,2013-11-12,,W,N,M,74.0,True,False,ANSONIA,Prindle ave,  ,  ,V,S,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 10:54:00-05:00,10:54,r1,,,,Stop Sign,,,2013
12/23/13 13:51,62913.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300016633.0,Incident ID,2013-11-12,,W,H,F,58.0,True,True,ANSONIA,north main ,  ,  ,V,B,1.0,0,01,Other,01,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 13:09:00-05:00,13:09,r1,,,,Other,,,2013
12/23/13 13:51,62906.0,CT0000200,Ansonia,Racial Profile,100000174.0,1300016618.0,Incident ID,2013-11-12,,W,M,M,53.0,True,False,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 00:24:00-05:00,00:24,r1,,,,Speed Related,,,2013
12/23/13 13:51,62916.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016644.0,Incident ID,2013-11-12,,W,N,M,31.0,True,False,ANSONIA,franklin,  ,  ,V,G,1.0,0,14-12a,Registration,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-12 17:25:00-05:00,17:25,r1,,,,Registration,,,2013
12/23/13 13:51,62914.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300016637.0,Incident ID,2013-11-12,,B,M,F,31.0,True,False,ANSONIA,"00000 N MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-12 13:34:00-05:00,13:34,r1,,,,Speed Related,,,2013
12/23/13 13:51,62912.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300016632.0,Incident ID,2013-11-12,,W,N,M,75.0,True,False,ANSONIA,north main st,  ,  ,V,B,1.0,0,01,Other,01,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 13:00:00-05:00,13:00,r1,,,,Other,,,2013
12/23/13 13:51,62909.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016621.0,Incident ID,2013-11-12,,W,H,M,44.0,True,True,ANSONIA,Pershing Dr,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 01:57:00-05:00,01:57,r1,,,,Speed Related,,,2013
12/23/13 13:51,62911.0,CT0000200,Ansonia,Racial Profile,100000046.0,1300016627.0,Incident ID,2013-11-12,,W,N,F,43.0,True,True,ANSONIA,franklin st,  ,  ,V,G,1.0,0,01,Other,,False,N,False,False,N,,,,,False,1.0,CT0000200,,2013-11-12 11:02:00-05:00,11:02,r1,,,,Other,,,2013
12/23/13 13:51,62905.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016617.0,Incident ID,2013-11-12,,W,N,M,21.0,True,False,ANSONIA,Division St,  ,  ,V,G,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 00:03:00-05:00,00:03,r1,,,,Speed Related,,,2013
12/23/13 13:51,62908.0,CT0000200,Ansonia,Racial Profile,100000174.0,1300016620.0,Incident ID,2013-11-12,,W,H,F,20.0,True,True,ANSONIA,Main Street,  ,  ,E,G,1.0,0,14-96b,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 00:31:00-05:00,00:31,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62915.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016641.0,Incident ID,2013-11-12,,W,N,M,27.0,True,True,ANSONIA,00 e main,  ,  ,V,G,1.0,0,14-12a,Registration,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-12 16:12:00-05:00,16:12,r1,,,,Registration,,,2013
12/23/13 13:51,62928.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016674.0,Incident ID,2013-11-13,,W,N,M,52.0,True,True,ANSONIA,Main St.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 16:24:00-05:00,16:24,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62922.0,CT0000200,Ansonia,Racial Profile,100000046.0,1300016663.0,Incident ID,2013-11-13,,W,H,M,36.0,True,False,ANSONIA,"00000  OLSON DR (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-296aa(b1st,Cell Phone,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-13 12:58:00-05:00,12:58,r1,,,,Cell Phone,,,2013
12/23/13 13:51,62929.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300016676.0,Incident ID,2013-11-13,,W,N,M,33.0,True,True,ANSONIA,lester st,  ,  ,V,G,1.0,0,14-101,Other,14-101,True,C,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 16:37:00-05:00,16:37,r1,,,,Other,,,2013
12/23/13 13:51,62918.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300016654.0,Incident ID,2013-11-13,,W,N,F,31.0,True,True,ANSONIA,Main Street,  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-147c,False,N,False,False,M,,,,,False,1.0,CT0000200,,2013-11-13 08:25:00-05:00,08:25,r1,,,,Registration,,,2013
12/23/13 13:51,62920.0,CT0000200,Ansonia,Racial Profile,100000046.0,1300016658.0,Incident ID,2013-11-13,,B,N,M,54.0,True,True,ANSONIA,maple st,  ,  ,V,G,1.0,0,01,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 10:03:00-05:00,10:03,r1,,,,Other,,,2013
12/23/13 13:51,62933.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016685.0,Incident ID,2013-11-13,,B,N,F,26.0,True,True,ANSONIA,Main St.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 18:41:00-05:00,18:41,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62924.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300016667.0,Incident ID,2013-11-13,,W,N,F,48.0,True,False,ANSONIA,00 PRINDLE AVE,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 14:09:00-05:00,14:09,r1,,,,Cell Phone,,,2013
12/23/13 13:51,62931.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300016678.0,Incident ID,2013-11-13,,W,N,M,29.0,True,False,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 17:24:00-05:00,17:24,r1,,,,Speed Related,,,2013
12/23/13 13:51,62932.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300016681.0,Incident ID,2013-11-13,,W,N,F,59.0,True,False,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 17:38:00-05:00,17:38,r1,,,,Speed Related,,,2013
12/23/13 13:51,62921.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300016660.0,Incident ID,2013-11-13,,W,N,F,50.0,True,True,ANSONIA,Tremonnt Street,  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-147c,False,N,False,False,M,,,,,False,1.0,CT0000200,,2013-11-13 11:52:00-05:00,11:52,r1,,,,Registration,,,2013
12/23/13 13:51,62927.0,CT0000200,Ansonia,Racial Profile,100000193.0,1300016673.0,Incident ID,2013-11-13,,W,H,M,35.0,True,False,ANSONIA,"000-1  PERSHING DR (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,14-299,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-13 16:10:00-05:00,16:10,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62934.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300016686.0,Incident ID,2013-11-13,,W,N,M,33.0,False,False,ANSONIA,00 main,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-13 18:44:00-05:00,18:44,r1,,,,Stop Sign,,,2013
12/23/13 13:51,62937.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300016696.0,Incident ID,2013-11-14,,W,H,M,28.0,True,True,ANSONIA,pershing dr,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,14-299,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 00:35:00-05:00,00:35,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62938.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300016698.0,Incident ID,2013-11-14,,B,N,M,26.0,True,True,ANSONIA,clifton ave,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 06:15:00-05:00,06:15,r1,,,,Speed Related,,,2013
12/23/13 13:51,62940.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300016705.0,Incident ID,2013-11-14,,W,N,F,62.0,True,False,ANSONIA,Maple Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 10:01:00-05:00,10:01,r1,,,,Speed Related,,,2013
12/23/13 13:51,62952.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016734.0,Incident ID,2013-11-14,,W,H,F,50.0,True,False,ANSONIA,Pershing Dr.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 20:47:00-05:00,20:47,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62947.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300016722.0,Incident ID,2013-11-14,,W,N,M,42.0,True,True,ANSONIA,franklin,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-14 17:56:00-05:00,17:56,r1,,,,Speed Related,,,2013
12/23/13 13:51,62950.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016727.0,Incident ID,2013-11-14,,W,N,M,18.0,True,True,ANSONIA,Pershing Dr.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 19:06:00-05:00,19:06,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62939.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300016704.0,Incident ID,2013-11-14,,W,N,M,42.0,True,False,ANSONIA,Main St.,  ,  ,V,B,2.0,1,14-12(a)*,Registration,38a-371,False,N,False,False,M,,,,,False,1.0,CT0000200,,2013-11-14 09:09:00-05:00,09:09,r1,,,,Registration,,,2013
12/23/13 13:51,62949.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300016726.0,Incident ID,2013-11-14,,W,N,M,33.0,True,True,ANSONIA,ELM ST,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 19:00:00-05:00,19:00,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62946.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300016716.0,Incident ID,2013-11-14,,W,N,M,24.0,False,False,ANSONIA,GROVE ST.,  ,  ,V,B,2.0,0,14-12(a),Registration,14-12(A),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 15:27:00-05:00,15:27,r1,,,,Registration,,,2013
12/23/13 13:51,62941.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300016707.0,Incident ID,2013-11-14,,W,N,F,48.0,True,False,ANSONIA,Pershing Drive,  ,  ,E,G,1.0,0,14-80(b),Equipment Violation,14-80(b),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 10:29:00-05:00,10:29,r1,,,,Equipment Violation,,,2013
12/23/13 13:51,62944.0,CT0000200,Ansonia,Racial Profile,100000046.0,1300016712.0,Incident ID,2013-11-14,,W,N,F,36.0,True,True,ANSONIA,"00000 N STATE ST (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-296aa(b1st,Cell Phone,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-14 13:17:00-05:00,13:17,r1,,,,Cell Phone,,,2013
12/23/13 13:51,62948.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300016724.0,Incident ID,2013-11-14,,W,N,F,48.0,True,False,ANSONIA,franklin,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 18:20:00-05:00,18:20,r1,,,,Speed Related,,,2013
12/23/13 13:51,62942.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300016706.0,Incident ID,2013-11-14,,W,N,M,31.0,True,False,ANSONIA,"00000  FATHER SALEMI DR (ANSONIA, T002)",  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-14 10:14:00-05:00,10:14,r1,,,,Registration,,,2013
12/23/13 13:51,62951.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016732.0,Incident ID,2013-11-14,,B,N,M,18.0,True,False,ANSONIA,Pershing Dr.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-14 20:16:00-05:00,20:16,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62956.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016743.0,Incident ID,2013-11-15,,W,N,M,54.0,True,True,ANSONIA,Pershing Drive,  ,  ,E,G,1.0,0,14-96b,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-15 06:21:00-05:00,06:21,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62954.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300016741.0,Incident ID,2013-11-15,,W,N,M,30.0,True,False,ANSONIA,Platt st at Elm st,  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-15 03:34:00-05:00,03:34,r1,,,,Stop Sign,,,2013
12/23/13 13:51,62953.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300016740.0,Incident ID,2013-11-15,,W,N,F,28.0,True,False,ANSONIA,FATHER SALEMI,  ,  ,I,G,1.0,0,14-296b,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-15 00:43:00-05:00,00:43,r1,,,,Other,,,2013
12/23/13 13:51,62955.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016742.0,Incident ID,2013-11-15,,W,N,F,0.0,True,False,ANSONIA,PERSHING DR,  ,  ,I,B,1.0,0,14-96c,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-15 06:10:00-05:00,06:10,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62957.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300016762.0,Incident ID,2013-11-15,,W,N,M,40.0,True,True,ANSONIA,beaver st,  ,  ,V,G,1.0,0,14-215,Suspended License,14-215,True,O,False,False,M,,,,,False,1.0,CT0000200,,2013-11-15 16:36:00-05:00,16:36,r1,,,,Suspended License,,,2013
12/23/13 13:51,62965.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300016815.0,Incident ID,2013-11-16,,W,N,F,20.0,True,True,ANSONIA,Maple Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 19:44:00-05:00,19:44,r1,,,,Speed Related,,,2013
12/23/13 13:51,62961.0,CT0000200,Ansonia,Racial Profile,100000174.0,1300016782.0,Incident ID,2013-11-16,,W,N,F,35.0,True,True,ANSONIA,olson dr,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 01:04:00-05:00,01:04,r1,,,,Speed Related,,,2013
12/23/13 13:51,62966.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300016816.0,Incident ID,2013-11-16,,B,M,F,29.0,True,False,ANSONIA,Pershing Drive,  ,  ,E,G,1.0,0,14-96a(a),Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 20:02:00-05:00,20:02,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62962.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016783.0,Incident ID,2013-11-16,,B,H,F,27.0,True,False,ANSONIA,Main St,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 01:16:00-05:00,01:16,r1,,,,Speed Related,,,2013
12/23/13 13:51,62967.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300016817.0,Incident ID,2013-11-16,,W,N,F,43.0,True,True,ANSONIA,OLSON DR,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 20:24:00-05:00,20:24,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62964.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300016793.0,Incident ID,2013-11-16,,B,N,M,39.0,True,False,ANSONIA,"00000  CRESCENT ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-303,Other,14-303,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-16 06:29:00-05:00,06:29,r1,,,,Other,,,2013
12/23/13 13:51,62959.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300016780.0,Incident ID,2013-11-16,,W,H,F,34.0,True,False,ANSONIA,0000 Main St,  ,  ,V,B,1.0,0,01,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 00:40:00-05:00,00:40,r1,,,,Other,,,2013
12/23/13 13:51,62963.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016787.0,Incident ID,2013-11-16,,W,N,M,27.0,True,False,ANSONIA,Main St,  ,  ,E,G,1.0,0,14-96b,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 02:27:00-05:00,02:27,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62958.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300016779.0,Incident ID,2013-11-16,,W,H,M,29.0,True,True,ANSONIA,0000 Main St.,  ,  ,V,B,1.0,0,01,Other,,False,N,False,True,V,,,,,False,1.0,CT0000200,,2013-11-16 00:24:00-05:00,00:24,r1,,,,Other,,,2013
12/23/13 13:51,62968.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300016818.0,Incident ID,2013-11-16,,W,N,F,48.0,True,True,ANSONIA,maple st,  ,  ,E,G,1.0,0,14-96b,Defective Lights,14-96b,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 20:38:00-05:00,20:38,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62960.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016781.0,Incident ID,2013-11-16,,W,N,M,22.0,True,False,ANSONIA,Main St,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-16 01:00:00-05:00,01:00,r1,,,,Speed Related,,,2013
12/23/13 13:51,62972.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300016845.0,Incident ID,2013-11-17,,B,N,F,31.0,True,False,ANSONIA,division st.,  ,  ,E,G,1.0,0,14-96e,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-17 19:57:00-05:00,19:57,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62970.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016825.0,Incident ID,2013-11-17,,B,N,M,43.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,G,2.0,1,14-12(a)*,Registration,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-17 02:18:00-05:00,02:18,r1,,,,Registration,,,2013
12/23/13 13:51,62971.0,CT0000200,Ansonia,Racial Profile,100000173.0,1300016840.0,Incident ID,2013-11-17,,W,N,F,45.0,True,True,ANSONIA,Elm st,  ,  ,V,G,1.0,0,14-96aa,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-17 16:41:00-05:00,16:41,r1,,,,Defective Lights,,,2013
12/23/13 13:51,62969.0,CT0000200,Ansonia,Racial Profile,100000054.0,1300016823.0,Incident ID,2013-11-17,,W,N,F,26.0,True,False,ANSONIA,Great Hill Rd,  ,  ,E,G,1.0,0,14-18(c),Display of Plates,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-17 00:08:00-05:00,00:08,r1,,,,Display of Plates,,,2013
12/23/13 13:51,62984.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016896.0,Incident ID,2013-11-18,,W,N,F,67.0,True,True,ANSONIA,Main St.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-18 20:52:00-05:00,20:52,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62983.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016890.0,Incident ID,2013-11-18,,W,N,F,48.0,True,False,ANSONIA,Bishop Williams Ct.,  ,  ,V,G,1.0,0,14-239(a),Moving Violation,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-18 18:34:00-05:00,18:34,r1,,,,Moving Violation,,,2013
12/23/13 13:51,62982.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300016886.0,Incident ID,2013-11-18,,W,M,M,58.0,True,True,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-18 17:26:00-05:00,17:26,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62973.0,CT0000200,Ansonia,Racial Profile,100000172.0,1300016860.0,Incident ID,2013-11-18,,W,H,M,26.0,True,False,ANSONIA,"  KINGSTON DR/E MAIN ST (ANSONIA, T002)",  ,  ,V,S,2.0,0,14-301,Stop Sign,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-18 09:33:00-05:00,09:33,r1,,,,Stop Sign,,,2013
12/23/13 13:51,62974.0,CT0000200,Ansonia,Racial Profile,100000172.0,1300016865.0,Incident ID,2013-11-18,,W,M,F,30.0,True,False,ANSONIA,"  ELM ST/PLATT ST (ANSONIA, T002)",  ,  ,V,S,2.0,0,14-301,Stop Sign,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-18 11:28:00-05:00,11:28,r1,,,,Stop Sign,,,2013
12/23/13 13:51,62978.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300016883.0,Incident ID,2013-11-18,,W,N,M,24.0,True,True,ANSONIA,Main Street,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-18 17:00:00-05:00,17:00,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:51,62976.0,CT0000200,Ansonia,Racial Profile,100000172.0,1300016877.0,Incident ID,2013-11-18,,W,N,M,33.0,True,False,ANSONIA,0000 Doyle Drive,  ,  ,V,S,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-18 14:35:00-05:00,14:35,r1,,,,Cell Phone,,,2013
12/23/13 13:51,62986.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016899.0,Incident ID,2013-11-18,,W,N,M,26.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-11-18 21:43:00-05:00,21:43,r1,,,,Speed Related,,,2013
12/23/13 13:51,62980.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016885.0,Incident ID,2013-11-18,,W,H,M,24.0,True,True,ANSONIA,Ford St.,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-18 17:17:00-05:00,17:17,r1,,,,Speed Related,,,2013
12/23/13 13:51,62979.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300016884.0,Incident ID,2013-11-18,,W,M,M,63.0,True,True,ANSONIA,Ford St.,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-11-18 17:09:00-05:00,17:09,r1,,,,Speed Related,,,2013
